Removed Tree	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	Node 21	Node 22	Node 23	Node 24	Node 25	Node 26	Node 27	Node 28	Node 29	Node 30	Node 31	Node 32	Node 33	Node 34	Node 35	Node 36	Node 37	Node 38	Node 39	Node 40	Node 41	Node 42	Node 43	Node 44	Node 45	Node 46	Node 47	Node 48	Node 49	Node 50	Node 51	Node 52	Node 53	Node 54	Node 55	Node 56	Node 57	Node 58	Node 59	Node 60	Node 61	Node 62	Node 63	Node 64	Node 65	Node 66	Node 67	Node 68	Node 69	Node 70	Node 71	Node 72	Node 73	Node 74	Node 75	Node 76	Node 77	Node 78	Node 79	Node 80	Node 81	Node 82	Node 83	Node 84	Node 85	Node 86	Node 87	Node 88	Node 89	Node 90	Node 91	Node 92	Node 93	Node 94	Node 95	Node 96	Node 97	Node 98	Node 99	Node 100	Node 101	Node 102	Node 103	Node 104	Node 105	Node 106	Node 107	Node 108	Node 109	Node 110	Node 111	Node 112	Node 113	Node 114	Node 115	Node 116	Node 117	Node 118	Node 119	Node 120	Node 121	Node 122	Node 123	Node 124	Node 125	Node 126	Node 127	Node 128	Node 129	Node 130	Node 131	Node 132	Node 133	Node 134	Node 135	Node 136	Node 137	Node 138	Node 139	Node 140	Node 141	Node 142	Node 143	Node 144	Node 145	Node 146	Node 147	Node 148	Node 149	Node 150	Node 151	Node 152	Node 153	Node 154	Node 155	Node 156	Node 157	Node 158	Node 159	Node 160	Node 161	Node 162	Node 163	Node 164	Node 165	Node 166
Tree 1	-0.00904729999999998	-0.021454045	0.0927341254999999	-0.0423370958	0.00307274600000018	-0.020377315	0.05254369769	0.0513677621999999	-6.26720000000969e-05	-0.0087608400000001	-0.042403368	0.0168213578	0.0923408808	-0.043521554	-0.0722724370000001	0.04443281	-0.00741638	0.1990748335	-0.0802274803999999	-0.0334472290000001	-0.0381879422	-0.00405376909999999	0.0029928480000001	-0.065954508	0.091345692	0.21256973	-0.0199084280999999	-0.0321283109999999	-0.0258873210000001	0.00796368700000016	0.011430954	-0.013275039	-0.0159557299999999	0.06706265088	-0.00463232800000002	-0.0760805149999999	0.0620411716	-0.07272276	0.1192401902	0.0150347289999999	-0.0376769374	-0.09085988	0.0083873552999999	0.0213932756	-0.00646427799999993	0.0351624370000001	0.00413154609999999	-0.0391417967	0.0298148730000001	0.0683081758	0.00651565739999993	0.0319943306	-0.0799718379999999	-0.0168025600000001	0.0548781384999999	-0.0429869533	-0.0354157176	-0.02902267882	0.040267646	-0.010638975	-0.0530969442	0.044140423	-0.0457312771	0.0442049829999998	-0.0558347836999999	0.0640748429	-0.0277531580000001	-0.014397923	-0.0130028389999999	0.05099069839	0.116639601	-0.099717611	0.00197408020000001	-0.0485928054	-0.0708627205	0.0463340520000002	-0.0253182883	0.0772761940000002	0.0412110379999999	0.066273668	-0.0775947192999999	0.0245507215	-0.016548131	0.0018723098	-0.0627546243	0.0150647193	-0.00755045799999987	0.0106972270000001	-0.0137334840000001	0.00796846540000007	0.00493315184	-0.00268506639999999	-0.00318797900000001	0.1020335069	-0.0540251697999999	0.0353030612999999	0.00448857849999995	0.0168495219	-0.050123074	-0.0439950286999999	-0.0358140316	0.0537384980000002	-0.0440775089999996	0.00750459519999999	0.1386219345	-0.191299954	0.0138591366999999	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	-0.0396482489999999	0.0277960599	-0.0276170244	0.00428119299999996	-0.0572136331	0.00605978700000009	0.00787701699999999	0.0337594720000001	-0.0364037020000001	-0.0290988351	0.00044294179999993	-0.045621045	0.5055348963	0.061268012	0.040724204	-0.0791236369999999	0.0838151441	-0.0530562360000002	-0.0461669362	0.028736611	0.0566557440000002	-0.00631269299999992	0.0152183576	0.0128827081	-0.00238363199999991	-0.0129848400000001	0.04365141006	-0.0051929260000001	-0.0445347567	-0.009068568	0.013417792	0.0726970053	0.0218704930000002	-0.0694890306999999	0.0512727529999999	-0.0507769937	-0.072221689	0.0382500530000001	-0.0709954777	-0.0294158369999999	-0.0311123169999998	0.00382103700000003	-0.0513520330000001	0.0299837187	-0.0155304430000001	0.0445165049	0.0861281729999999	0.000592987999999961	0.0450284207	-0.00128466399999994	-0.0428576223	0.171791167	0.1138395779	0.175767014	0.0280163703	-0.00438558659999999
Tree 2	1.77430000001255e-05	0.00202790930000002	-0.1010486448	0.0072327177	0.00605049000000002	-0.046512018	0.05254369769	0.0118454260999999	-0.0014451900000001	-0.0106729569999999	0.03761759364	-0.0382869583	0.0418126967	-0.0104865679999999	-0.013268394	-0.0119976509999999	0.0311301340000001	9.42362999999946e-05	-0.0155583882	0.086335982	0.0193957753	-0.0363157939	0.018937097	-0.0722797345	-0.0154537480000001	-0.0168900030000001	0.0529550064000001	-0.0199539879999999	0.00184880999999981	-0.014482589	0.0502651694	-0.0132746619999999	0.024043893	-0.0268803877	0.0110498409999999	0.00581077699999999	-0.0352234855	-0.0232953849999999	-0.0260845435	-0.0705780169999999	0.0350601694	0.0240845240000001	0.0082623665999999	0.0213932756	-0.00633928999999989	-0.00455656199999988	0.0386943766000001	0.2297054766	0.208988658	-0.0649304484	0.0482437287999999	-0.0295690838	-0.101004047	0.104790026	-0.0445451333000001	0.0205746747	0.0257722942	-0.02384347402	-0.00424672699999995	0.00852472900000012	0.0241273068000001	-0.0128498769999998	0.0252567716	-0.025754998	0.0108626071	0.04405697284	-0.01272863	-0.00360611300000002	0.0211221560000001	-0.02088657969	0.0364741879999999	0.0142987026	0.00338298039999996	0.00499660060000007	0.0307954575	-0.00466783500000001	-0.00372254430000007	-0.00636909899999982	-0.040059378	-0.0153561070000001	0.0521084373	0.0225451748	-0.0062562559999999	-0.0312101587	0.0233972006	0.028582257	-0.0130856879999999	-0.00194752599999992	0.028911269	-0.0497257638999999	-0.00829720137000001	0.0184347779	0.0477556690000001	-0.0689634297	0.0441052589000001	0.00495751599999994	0.0155697177	0.0136598299	0.0132247208	0.0044840679	-0.0259153581	0.018580064	-0.0112761109999999	-0.0259178504	0.0691437748	-0.00844556100000005	0.013855891	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	-0.0394582299999997	0.0279506818	0.0303508109	-0.0221389319999998	0.0153883550999999	-0.026542201	-0.0122776040000001	0.035214045	-0.0378582749999998	0.0011703532	-0.0222252376000001	-0.0287925374	-0.00594101739999997	-0.0252955939999999	-0.017387461	0.00730211200000008	0.0252873642	-0.0260038220000001	0.0217459055	0.0187208249	-0.0396175779999999	-0.0115516459999998	0.0192784092	0.0258037048	-0.00825174900000003	0.024935935	-0.0575549756	-0.041708251	0.3844403516	-0.0129908270000001	0.367026354	-0.0590905063	0.0580810620000001	0.0429206375	0.0132097999999998	0.027358006	-0.0327430070000001	-0.0165029489999999	0.0325274624	-0.011521455	-0.00146044499999998	-0.0406582990000002	-0.0470206719999999	0.1021220269	-0.000238316000000127	-0.0524732006	0.00281026100000004	0.0132545259999999	-0.00254840270000001	-0.00441177400000003	0.0114404886	-0.036254118	0.03051198712	-0.163947029	-0.0294676491	0.0294873589
Tree 3	1.45719999999905e-05	0.00203122190000002	-0.067744999	0.00373529459999999	0.0569914660000002	-0.0362155210000001	-0.03374856398	0.012155935	0.000203920999999996	0.03067826	-0.0278469745	0.0195683049	0.0107374748	0.017566639	0.0103005709999999	-0.0141757169999999	-0.00873908100000009	0.000371572699999989	0.0475069658	-0.00489671899999999	0.0208950589	0.0257025548	-0.025410763	0.0243092896	-0.0265678710000001	-0.0358573870000001	0.0336300699000001	-0.0169258349999999	0.00146911599999999	-0.017436228	0.0513327572	-0.013053682	0.0238229130000001	-0.0231714884	0.00734094199999991	0.00651643800000001	-0.0364125914	0.0105065520000003	-0.0261970219	-0.0693549089999999	0.0335492712000001	0.024730132	0.0082623665999999	0.0213932756	-0.00633928999999989	-0.00455656199999988	0.0386943766000001	0.2297054766	0.208988658	-0.0651766962	0.00787407949999996	0.0317568755	-0.121174466	0.06541541	0.0152067199999999	0.0198511821	0.0250940284	-0.02417455222	-0.00434186699999994	-0.011070591	0.00404369770000002	-0.0128445349999999	0.0253823978	-0.0373075009999999	0.0133170278	0.03712349393	-0.0127287810000001	-0.00757195099999985	0.0222872570000001	-0.02620415269	-0.00308057600000011	0.0117547970999999	0.000981070699999975	0.0124473930000001	0.0275306667	-0.00179583099999991	0.0031563242	-0.00232102199999984	0.00611482899999993	0.082409913	-0.0920622823	0.0258198998	-0.00906446999999977	0.0168126826	0.0124787126	0.0308852092	-0.0160455199999998	-0.00153395099999987	-0.0115023060000001	0.0188609098	0.06512588737	0.0234681473	-0.010769764	0.0031320668	0.016945396	0.06942997	-0.0644635474	0.0198875257000001	0.0159176655	0.0309180973000001	0.02798893072	0.00202361299999998	-0.040134997	-0.027107977	0.0809296306	-0.0096870389999999	0.0138591366999999	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	-0.039573291	0.0281675517	-0.0284844901	-0.00653052499999984	0.0159090578	-0.0270629039999999	-0.0124944740000001	0.0719064036000001	-0.0345506340000001	-0.0377240757	-0.0120571067	0.0262788852	-0.017513581	-0.00522065599999988	0.00150424900000012	-0.001656989	0.0271575645	-0.0403616640000002	0.0191281161	0.0181187744	-0.038349317	-0.0140286359999999	0.0262797787	0.0304490358	-0.0107041779999999	-0.0175705030000002	0.03961011473	-0.0248418670000001	-0.049756889	-0.0115831040000001	0.024819366	0.0577992466	-0.026422266	0.00858847770000004	-0.032382275	0.0224804759	-0.0305306999999999	0.027947459	-0.0332146444	-0.012135832	0.0228916770000001	-0.019952083	-0.0445168150000002	0.0273193095	0.0255892689999999	-0.00919315130000004	0.020866136	0.0134045079999998	-0.00382307100000001	-0.00248022699999995	0.0113087095	-0.00974085800000002	-0.0275472097	0.020201836	-0.00044581560000001	-0.1353987971
Tree 4	-0.0068440569999999	-0.1072550702	0.1294984493	0.00602473189999997	-0.0256583479999999	-0.0264907640000001	0.05254369769	0.011993505	0.000220107999999941	0.0306084760000001	-0.0267564687	-0.0398734209	-0.0220120749	0.030332888	0.0927343299999999	0.0305661720000001	-0.072566592	0.0274763201	0.0498968896	-0.0186977660000001	0.0218595383	-0.0349711852	0.076243058	-0.0851961847	-0.00173744000000009	0.024371318	0.0926955539000001	0.0155227960000002	-0.098438507	-0.0727459959999999	-0.0144593434	-0.0124054740000001	0.023174705	-0.0428255396	0.026994993	0.00987330799999997	0.0572500626	0.0441736619999999	0.1192401902	0.0443047480000001	-0.0481274638	-0.040262287	0.0082623665999999	-0.0386067244	0.0136607100000001	0.0352883990000001	0.0441718146000001	-0.0441886584	-0.0551382650000001	0.0535653147	0.00459218859999999	0.0300902903	-0.0198123099999998	-0.0371133890000002	0.015645033	0.0582816381	-0.1325057764	0.09878071548	-0.0178425200000001	-0.00571392599999987	0.00475723850000009	-0.0128618149999999	0.0322342171	0.0762095399999998	0.0128266798000001	-0.02183964541	0.0522084109999998	-0.0110522289999999	-0.0224939499999999	-0.01853406256	0.0264732019999998	0.0128479587	-0.0573240505	0.0209482741	0.0320112683	-0.00522900199999987	0.0104190791	-0.00742530699999988	0.00598494999999999	-0.021067932	-0.032333543	-0.0409384159	-0.00779301399999976	0.0467072145	-0.033622062	-0.0314410675	0.0157029290000001	-0.060490953	0.048403312	-0.0358644312999999	0.03471014845	-0.0261202808	-0.046663602	0.25911267	-0.0947063111999999	-0.118813997	0.0135908561	-0.00918423759999998	-0.0420331051	0.028530547	-0.020582806	0.0206954970000002	0.0210891970000002	-0.00732297510000002	0.0347914735	-0.070554416	0.0138693930999999	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	0.162683848	-0.1293886522	-0.0277508564	-0.000129663999999918	0.2040916368	0.264754517	-0.174938271	-0.01709267	0.0944484400000001	-0.0494299639	-0.2523309758	0.00461043780000003	-0.0100245125999999	-0.00219837200000006	0.00323892199999998	0.00505365000000002	0.4497343181	-0.550361283	0.5090607919	-0.0455191817	0.0199745500000001	-0.00619804599999996	-0.0377257297	0.0584973319	-0.0677352229999999	0.00629059700000001	0.0055995533	-0.10498497	0.3844403516	-0.00832994300000012	0.4241940361	-0.1126672381	0.121579945	-0.0798608117	0.0265152039999998	-0.0494386417999999	0.0296944370000003	-0.0246871339999999	0.1536436752	-0.098140289	0.1108405	0.030387019	0.025676415	-0.00596187970000001	5.66029999999884e-05	-0.00421785720000001	0.0052990719999999	-0.002303795	0.00463885480000004	-0.00831463499999985	0.0525114798	-0.0791242720000001	-0.0436536126	0.111253053	0.1421984497	-0.0851769091
Tree 5	4.03720000001773e-05	0.00227065450000002	-0.0963855963	0.0464747128	0.080358546	-0.10147711	0.05254369769	0.0224438869	-0.057446589	0.0231066849999999	0.1319800848	0.0199947187	0.0178069299	-0.0285049049999999	0.079216237	-0.164868276	-0.0741856380000001	0.1990748335	-0.1081491674	0.098234908	-0.0455720057	0.0417314488	-0.112753246	-0.090372352	0.158555109	0.112206234	0.0504113109000001	0.05689791	-0.032260497	0.0120723710000001	-0.0137804164	0.0255245719999999	-0.0147553409999999	-0.0247969444	0.0089663980000001	0.00665268600000002	0.00717643160000003	0.0150209220000002	0.1192401902	0.0849491950000001	0.0959551638	-0.0925938960000001	0.0283253204999999	0.0608634743	-0.066402243	0.055598477	-0.0552951157999999	-0.00418865839999999	-0.0351382650000001	0.0338856117	0.00449651959999997	-0.0305246978	-0.00013260699999984	-0.0369030290000001	0.0169264561	-0.0451454537	-0.0369008959	-0.00892346072	0.0206205429999999	0.027315255	-0.021846084	-0.087033586	-0.0416878651	0.135772462	-0.0485182516	-0.03508008891	-0.08704332	-0.00515081199999989	-0.00851960499999982	-0.01286333091	0.088314896	-0.0365685794	0.0422517961	-0.0488687998999999	0.0507591277	-0.00292201899999989	-0.0615271897	-0.000543459999999829	0.152537254	0.0710670339999999	-0.0416021404	0.0349377659	0.0818655440000002	-0.0813917532	-0.000371075700000001	0.0334676496	-0.021255477	0.0405472319000001	-0.00998665099999996	-0.0492746088	0.06512588737	0.0272027997000001	0.0389876469999999	0.00454778180000004	-0.0658111471	0.1515007059	-0.0489453785	-0.0730257589	-0.0101995294	0.059353243	-0.0317069609	-0.000830992999999891	0.130040666	0.05245380136	0.0402764986	-0.165514207	0.0141027264	-0.00269230800000009	-0.0530769231	0.016538462	-0.0874464559999999	0.0546810084	-0.0295956128	-0.00222015399999997	0.00497512550000001	-0.0161289709999999	0.000992068999999818	-0.0685746039999999	-0.0140696260000002	0.0033204349	0.002980447	0.0296850654	-0.0225186028	0.00666293699999998	0.0643972320000001	-0.0680497710000001	-0.0640613272	-0.017549137	0.0863695307	0.0188942726	-0.0406632009999999	-0.0510281639999999	-0.0102887523	0.0262509067	-0.073171775	0.0472806769999998	-0.0610916742	-0.0249900490000001	0.3844403516	-0.00174465400000012	0.3324049514	-0.1299865387	0.0917790590000001	0.0399786781	0.034641462	0.0101964859	-0.027622842	0.00499442800000005	0.0167366992	0.02112907	-0.0183759649999999	0.0135643759999999	0.0912877750000001	-0.0487116426	-0.0865359530000001	0.0438611957	-0.0328744140000001	0.0768926409999999	0.00254914210000001	0.0351961199999999	-0.0292735648	0.031003143	-0.0308044573	-0.104571644	-0.0283315543	0.0282848129
Tree 6	1.45719999999905e-05	0.00203122190000002	-0.0682073719	0.00654362769999994	0.0130588	0.00491740800000007	-0.02362580896	0.0121634027	0.00018570299999987	0.030670792	-0.027843561	-0.041180798	0.0312290078999999	0.017563225	0.01035656	-0.014231707	0.0318941779999999	-0.0290108991	0.0366625398	-0.00485008999999992	0.0203239417	-0.0356750422	-0.00545739199999984	0.0236275909	-0.025886173	-0.0353950139999999	0.0334877560000001	-0.0182694399999999	0.0374901919999999	-0.00831237699999998	-0.00416169869999999	-0.0131008240000001	0.0238700550000002	-0.0230920611	0.00726151499999994	0.00776368599999988	-0.0447768311	-0.0303670949999999	0.04026219111	-0.066259311	0.0108741726	0.1100983235	0.0083873552999999	0.0213932756	-0.00646427799999993	-0.00455656199999988	0.00537720699999999	-0.0291886584	-0.000138264999999915	0.0382882679000001	0.00617877219999996	0.0308959773	-0.0195352629999999	-0.036721467	0.0155538908999999	-0.0435227745	-0.0292492311	0.09878071548	-0.017703955	-0.00562335000000003	0.00422743960000005	-0.0123317329999999	0.0240733342	-0.0190554380000001	0.0584545643000001	-0.02455926721	0.00871679599999986	-0.00434405399999993	0.020574646	-0.0202845174	-0.000898771000000131	0.0132489228	0.00326463560000001	0.0496945298	-0.0335779266	0.0163582170000001	-0.0658052337000001	0.00608405300000014	0.049657651	-0.0601726580000002	-0.0071166318	0.022138386	-0.0389110690000001	0.0170116123	0.053659736	-0.038367314	0.00493107700000017	0.018302974	-0.0104696660000001	0.0218760855	0.06512588737	0.0160303438	0.096185773	-0.0287744737	0.0426136677	0.0851708838999999	-0.0228229871	0.0056881699000001	-0.0525519789000001	0.0259802328000001	-0.0046017642	0.0190990580000001	-0.0415076559999998	-0.00792783560000002	-0.0575759722	0.0660465990000001	0.0138693930999999	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	-0.0396555739999997	0.0281282484	-0.0279057463	0.039371474	-0.0419327053	-0.00922113999999996	0.00754482899999998	0.0410796490000001	-0.0437238790000001	-0.0419350645	-0.0185801783	0.00225386869999999	-0.0410920444999999	0.000844483999999923	-0.01033287	0.00365705299999997	0.0242378589	-0.0355683010000001	0.0227954107	0.0253933926	-0.0174842149999999	-0.0166396469999999	0.0277902413	0.035217646	-0.0132177689999999	-0.018749608	0.04645842392	-0.027345121	-0.0517780439	-0.00765232700000018	0.022933807	-0.0500942535	0.028816994	0.00174016850000003	-0.033892738	-0.0400018113999999	0.00104060000000006	-0.027062098	0.0260786166	-0.00681130099999994	-0.0067751359999999	-0.0368644999999999	-0.00286337600000008	-0.0394478817	0.00862530299999986	0.076056847	0.00884930399999995	0.013871269	0.00211667640000002	-0.00907685399999991	0.0112892006	-0.025401075	-0.0133423852	0.0717186000000001	0.0023216882	-0.1381663009
Tree 7	-0.00635556599999987	0.0855287911	-0.0188861776	0.014325729	0.0724596450000001	0.1515414	0.05254369769	0.0448387514999999	-0.00132962400000003	0.027489844	-0.0056019739	0.0632189938	-0.2311493392	0.03901135	-0.0301237050000001	0.081008551	-0.097873664	0.1990748335	-0.1221959407	-0.049460246	-0.0557745864	-0.00249519460000003	0.104658415	0.1588546799	-0.026763222	0.056224391	-0.0906064528999999	0.076197265	0.0311037239999998	-0.0219259079999998	-0.0659151166	0.100456448	-0.00968721699999997	-0.0691559834	0.056803698	-0.0446785279999999	0.0278308593	0.181784576	-0.0804839045	0.118695632	-0.136636837	-0.0551647050000001	0.00850874729999995	0.0213932756	-0.00658566999999999	-0.00422217899999988	0.0376247755000001	0.2297054766	0.210058259	-0.1048432165	0.00729956079999994	-0.029106349	-0.091403779	0.095246111	0.0151708853	0.1020664918	-0.0560648694	0.00675593923000001	0.00556667899999996	-0.0110367379999998	0.00604983930000003	0.025150314	-0.0353335725	0.00127175499999987	0.0839079925	-0.04200377241	-0.0199063320000001	-0.013787808	0.0028411960000001	0.02379567712	0.144161252	-0.1925885533	-0.0985814034000001	-0.0377508490999999	0.0145583011	0.000437075000000009	0.0637632091	-0.0516866239999998	0.016182082	0.067905492	-0.0365800777999999	-0.0373517578000001	0.0334603590000002	0.0257173569	-0.0208840197	-0.0113910061	-0.013656374	-0.00328843499999998	-0.011724107	-0.0483328189	0.06512588737	0.0619930765000001	-0.093104217	-0.0708857789	-0.0137545316	-0.117272595	0.1889508401	-0.0259814711999999	-0.000160655100000073	-0.0894123845	0.1196163731	-0.0605714019999999	0.0542367060000002	-0.0327959589	-0.000821929400000032	-0.0114667529999999	0.0138527263999999	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	0.0325556040000001	0.00291014430000003	-0.0288680619	0.124050653	-0.0865567765	0.0754029310000002	-0.0172370670000002	-0.0833512569999999	0.045707027	0.0034599367	0.0128221829999999	-0.00027174359999993	-0.0205819154	0.00746412399999996	-0.00305108399999998	-0.010566337	-0.000701903800000014	0.257915253	-0.0982485513	-0.0743368848	0.202439419	-0.0154552059999999	-0.0639650574	0.0778731879	-0.0786111489999999	0.00030514199999998	0.03275925856	0.00515779399999983	0.1473560296	0.1922515751	-0.04840138	-0.1500919801	-0.00515779499999991	0.2286779075	-0.00615036400000002	-0.0186144467	0.103933528	-0.132783118	0.1536436752	0.052947445	0.0603565150000001	-0.0809853190000001	0.00884735399999981	0.0120057829	0.00612076699999986	0.0128647558	-0.0806325320000001	0.0361135969999999	-0.048999964	0.0667287570000001	-0.0263666626	-0.00523452799999991	-0.1300400428	0.225570941	0.1435402935	0.2039902126
Tree 8	1.38000000000638e-05	0.00202527750000001	-0.0640542406	0.00400480260000002	0.0140196960000001	-0.037746386	0.00984377334	0.0118246112	-0.00145155100000016	-0.010729547	0.03786076366	0.0225241498	0.0205549347	-0.00989869900000007	-0.0133627590000001	-0.0121749959999999	-0.00910311800000008	-0.0399148515	0.0469002267	-0.00502888900000009	0.0208251707	0.025666737	-0.0252785929999999	0.0238772147	-0.0261357960000002	-0.039548146	0.0326713153	-0.020079733	-0.00367691000000003	-0.0106235349999999	0.0286572802	-0.013761125	-0.0154696439999999	0.03720465833	-0.014774335	-0.0161428880000001	0.025846219	-0.0450788159999997	-0.0277536747	-0.0683677899999999	0.035105924	0.0814464462	0.0083253204999999	0.0213932756	-0.00640224299999992	-0.00424648399999983	-0.00147803719999995	0.2297054766	0.209161072	-0.0548839843	-0.0548611840000001	0.0512142287	-0.121467178	0.0652773799999999	0.0155251861	0.0195760552000001	-0.0497725508	0.09878071548	-0.0174104180000001	-0.00559521099999993	0.00428038480000004	-0.012384395	0.0240208628	-0.014915791	0.0590360443	-0.02583474161	0.0514471799999998	-0.00833202499999985	-0.0208438609999999	-0.02456003659	-0.00167587600000019	0.0176159745	0.001468621	0.0136810612	-0.0379826886	0.0172073130000001	0.0244996570999999	-0.0091849799999999	-0.025352539	-0.029701918	-0.0122638631999999	0.0214912568	-0.034264174	0.0801701964	0.0111820159	0.0305400065	-0.016357196	-0.00108339699999993	-0.0119528600000001	0.0131681797000001	-0.04008800883	0.0107808994	-0.00220949999999998	0.00519077059999995	0.016628855	0.0112516839999999	-0.0420417641	0.0219203790000001	0.0159184976	0.044051197	0.03721239814	-0.0253319789999999	-0.0104260059999999	-0.0305233881	-0.0648592266	0.0253879750000001	0.013855891	-0.00269230800000009	0.00692307690000005	-0.00346153800000004	-0.0397994109999997	0.0280959165	0.0302963416	-0.026120097	0.0158303497	-0.026984195	-0.0124228390000001	-0.00329037300000001	-0.0393538569999998	0.0527965396	-0.0095266584	0.0162536733	0.0255343231	-0.015138184	0.00899369400000016	0.0478059660000001	-0.0443169042	-0.0303844310000001	0.0404710708	0.0432372913	-0.0393475139999999	-0.0160204939999999	0.0217268842	0.0332897692	-0.012096227	-0.0184499820000001	0.0183838977	-0.0534044650000001	0.3844403516	-0.00836640100000019	0.3698766657	-0.0679868907	0.0643054680000001	0.00581842620000006	-0.0135484890000002	0.02379723	-0.031539612	0.0279226930000001	-0.0347600083	-0.00834204500000002	0.023462984	-0.0217926239999999	-0.0422644459999999	0.0280585317	0.0249206489999998	-0.0408221934	0.00872410000000001	0.0142153599999999	-0.000672133899999983	-0.00628804299999985	0.0112901517	-0.0106114850000001	-0.0282412413	-0.0227968670000003	0.1055567688	-0.0562362536
Tree 9	"4.35810000001258e-05"	"0.00228003910000002"	"-0.0887199538"	"0.00489003860000004"	"0.0106900060000001"	"-0.050011195"	"0.05254369769"	"-0.0502419757"	"0.0360940179999999"	"-0.073462038"	"-0.0097655499"	"0.0234666077"	"0.0206779717"	"0.042267246"	"0.017747339"	"0.110105381"	"-0.112542219"	"0.0156095289"	"-0.0070780788"	"0.1195588665"	"-0.0625771615"	"-0.00522865280000001"	"0.029044973"	"-0.0714363782"	"-0.0162971040000002"	"-0.0292186939999999"	"0.0465404068"	"0.075984877"	"-0.0382503330000001"	"0.0580622070000001"	"-0.00824289559999997"	"-0.0133426490000002"	"0.02411188"	"-0.0282388451"	"0.0124082990000001"	"0.00639712299999995"	"-0.0222988363"	"-0.016591011"	"-0.0867731642"	"0.0281806979999999"	"0.0197441788"	"-0.049387493"	"-0.0505931627"	"-0.1147553534"	"-0.00748375999999995"	"-0.083779753"	"-0.0486084171"	"0.2297054766"	"0.261291451"	"-0.0710856577"	"-0.0545202166000001"	"-0.0392579688"	"-0.0689894629999999"	"0.148038928"	"-0.0166244244"	"-0.0439982704"	"-0.0748065737"	"0.09878071548"	"0.063673825"	"-0.0740185169999998"	"-0.0735813009999999"	"0.0752429160000001"	"-0.0387726322"	"0.0739749060000001"	"0.0167388177000001"	"-0.03632004391"	"0.037413548"	"0.113411988"	"0.044345544"	"-0.000977058779999998"	"-0.070331938"	"-0.0539383648"	"0.000601542199999971"	"-0.0799421754999999"	"0.0357287592"	"-0.0465140159999999"	"0.00713682559999995"	"-0.00880037999999983"	"0.0759986969999999"	"0.0135788809999999"	"-0.0292291263"	"0.0235168065"	"-0.00479492699999984"	"-0.0408444737"	"-0.00481669839999999"	"0.00195018429999999"	"-0.0148236509999999"	"-0.00235058099999996"	"-0.01266196"	"-0.0278312359"	"0.06512588737"	"-0.0491444542999999"	"-0.018228173"	"-0.0316684569"	"0.0766097989"	"0.106756351"	"-0.0551415028"	"-0.0680861839"	"-0.0182870873000001"	"-0.0586252000999999"	"0.1196163731"	"-0.0720125149999999"	"0.0170762100000004"	"0.0040482017"	"0.030628948"	"0.0248785"	"-0.0461441090000001"	"0.0173076919999999"	"0.00692307690000005"	"-0.00346153800000004"	"-0.0461466800000001"	"0.0975884144"	"-0.0291939357"	"-0.00170735799999999"	"0.0124293178"	"-0.0235831629999999"	"-0.00191533700000002"	"-0.0754242469999999"	"0.0327800169999999"	"0.0251168031"	"0.0182248707999999"	"-0.0439405011999999"	"-0.00927964910000001"	"-0.026325022"	"-0.027128729"	"0.111900963"	"-0.0519167562"	"0.0710517019999999"	"-0.0364309941000001"	"-0.0402239382"	"-0.0455360519999999"	"-0.00643210299999986"	"-0.0514513028"	"0.0530505994"	"-0.0643344619999999"	"0.00919819699999991"	"0.0085380424"	"-0.00347490100000014"	"-0.0484441372"	"-0.100367551"	"0.047496513"	"0.0730679288"	"-0.0360329279999998"	"0.030768557"	"0.00400747899999998"	"0.0495029208000001"	"-0.0291555629999998"	"0.036531605"	"0.0263540125"	"0.114826625"	"-0.0925021109999999"	"0.089959954"	"-0.0415896029999998"	"0.0504130632"	"0.006870084"	"-0.0741686914"	"0.0318886409999999"	"0.0268095859999999"	"0.00225347419999999"	"-0.00987053100000002"	"0.0104799737"	"-0.053869967"	"-0.00811015999999999"	"-0.0862625619999999"	"-0.0261906297"	"0.0262103395"
